partage_experience,partage_experience,partage_experience,symptome,traitement,diagnostique,oui,oui,oui,positif,positif,positif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,oui,non,non,positif,,
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,diagnostique,oui,non,non,positif,,
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,non,non,non,,,
recherche_information,recherche_information,recherche_information,traitement,traitement,diagnostique,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,oui,positif,positif,positif
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
recherche_information,recherche_information,recherche_information,diagnostique,traitement,traitement,non,non,non,,,
recherche_information,recherche_information,recherche_information,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,oui,oui,non,negatif,negatif,
partage_experience,partage_experience,partage_experience,traitement,diagnostique,diagnostique,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,oui,oui,non,negatif,negatif,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,oui,non,oui,negatif,,negatif
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,non,negatif,,
recherche_information,recherche_information,recherche_information,symptome,symptome,symptome,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,traitement,symptome,oui,non,oui,negatif,,negatif
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,oui,positif,positif,positif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,oui,,,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,traitement,non,non,oui,,,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,traitement,non,non,oui,,,positif
partage_experience,partage_experience,partage_experience,traitement,symptome,traitement,oui,non,non,positif,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,non,positif,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,recherche_information,symptome,symptome,symptome,oui,non,oui,negatif,,negatif
partage_experience,recherche_information,recherche_information,traitement,traitement,traitement,non,non,non,,,
,,,,,,,non,,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,oui,oui,oui,positif,positif,positif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,oui,,,positif
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,oui,non,non,positif,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
recherche_information,recherche_information,recherche_information,traitement,traitement,traitement,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
recherche_information,recherche_information,recherche_information,traitement,traitement,symptome,non,non,non,,,
partage_experience,recherche_information,recherche_information,symptome,symptome,symptome,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,oui,oui,non,negatif,negatif,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,oui,non,non,positif,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,oui,positif,positif,positif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,non,negatif,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,traitement,traitement,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,oui,,,negatif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,diagnostique,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,traitement,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,oui,,,negatif
recherche_information,recherche_information,recherche_information,traitement,traitement,traitement,non,non,non,,,
recherche_information,recherche_information,recherche_information,diagnostique,traitement,traitement,non,non,non,,,
recherche_information,recherche_information,recherche_information,traitement,symptome,symptome,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,oui,positif,positif,positif
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,symptome,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,traitement,traitement,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,oui,oui,oui,positif,positif,positif
partage_experience,fonction_phatique,fonction_phatique,diagnostique,,,oui,oui,non,positif,positif,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,non,non,positif,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,oui,non,oui,positif,,positif
partage_experience,partage_experience,partage_experience,symptome,symptome,traitement,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,symptome,symptome,traitement,oui,non,oui,positif,,positif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,oui,positif,positif,positif
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,oui,positif,positif,positif
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,oui,oui,oui,positif,positif,positif
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,oui,oui,oui,positif,positif,positif
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,non,positif,positif,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,non,positif,positif,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,oui,oui,oui,positif,positif,positif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,oui,,,negatif
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,oui,,,negatif
partage_experience,partage_experience,partage_experience,diagnostique,symptome,symptome,non,non,oui,,,negatif
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,non,non,oui,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,diagnostique,symptome,symptome,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,traitement,traitement,symptome,oui,non,oui,negatif,,negatif
recherche_information,recherche_information,recherche_information,traitement,traitement,symptome,non,non,non,,,
recherche_information,recherche_information,recherche_information,traitement,traitement,traitement,non,non,non,,,
recherche_information,recherche_information,recherche_information,diagnostique,traitement,traitement,oui,oui,non,negatif,negatif,
recherche_information,recherche_information,recherche_information,traitement,traitement,traitement,non,non,non,,,
recherche_information,recherche_information,recherche_information,symptome,traitement,traitement,oui,non,non,negatif,,
recherche_information,recherche_information,recherche_information,diagnostique,traitement,traitement,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,oui,positif,,positif
recherche_information,recherche_information,recherche_information,traitement,symptome,symptome,oui,oui,non,negatif,negatif,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,non,positif,positif,
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,traitement,diagnostique,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,non,positif,positif,
partage_experience,partage_experience,partage_experience,diagnostique,symptome,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
recherche_information,recherche_information,recherche_information,symptome,symptome,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,diagnostique,diagnostique,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,fonction_phatique,partage_experience,traitement,,traitement,non,non,oui,,,positif
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,oui,positif,positif,positif
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,symptome,non,non,oui,,,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,non,negatif,negatif,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
recherche_information,recherche_information,recherche_information,diagnostique,diagnostique,symptome,oui,oui,non,negatif,negatif,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,symptome,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
recherche_information,recherche_information,recherche_information,traitement,diagnostique,symptome,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,oui,oui,non,negatif,negatif,
fonction_phatique,fonction_phatique,partage_experience,,symptome,symptome,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,diagnostique,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,symptome,traitement,symptome,oui,non,non,positif,,
partage_experience,fonction_phatique,fonction_phatique,traitement,,,oui,non,oui,positif,,positif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,oui,negatif,,negatif
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,non,oui,positif,,positif
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,oui,,,negatif
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,traitement,oui,non,oui,positif,,positif
partage_experience,partage_experience,partage_experience,symptome,symptome,traitement,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,oui,non,,negatif,
recherche_information,recherche_information,recherche_information,symptome,diagnostique,symptome,non,non,non,,,
recherche_information,recherche_information,recherche_information,diagnostique,diagnostique,symptome,non,non,non,,,
recherche_information,recherche_information,recherche_information,diagnostique,diagnostique,symptome,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
recherche_information,recherche_information,recherche_information,traitement,diagnostique,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
recherche_information,recherche_information,recherche_information,traitement,diagnostique,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,diagnostique,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,oui,,,negatif
partage_experience,partage_experience,partage_experience,symptome,diagnostique,symptome,non,oui,non,,negatif,
partage_experience,partage_experience,partage_experience,symptome,traitement,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,traitement,oui,oui,oui,positif,negatif,positif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
recherche_information,partage_experience,recherche_information,diagnostique,diagnostique,traitement,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
recherche_information,recherche_information,recherche_information,traitement,traitement,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,oui,,,negatif
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,traitement,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,traitement,oui,non,non,negatif,,
recherche_information,recherche_information,recherche_information,traitement,diagnostique,traitement,non,oui,non,,negatif,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
fonction_phatique,,,,,,non,,,,,
partage_experience,partage_experience,partage_experience,diagnostique,traitement,diagnostique,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
recherche_information,partage_experience,recherche_information,symptome,symptome,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,oui,positif,,positif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,symptome,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
fonction_phatique,fonction_phatique,partage_experience,,,symptome,oui,oui,oui,negatif,negatif,positif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,oui,negatif,,negatif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,traitement,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,oui,non,,positif,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,oui,negatif,positif,positif
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,traitement,traitement,symptome,non,non,oui,,,positif
recherche_information,recherche_information,recherche_information,symptome,symptome,symptome,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,diagnostique,traitement,traitement,non,oui,oui,,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,traitement,traitement,oui,oui,non,positif,negatif,
fonction_phatique,fonction_phatique,partage_experience,,,symptome,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,symptome,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,symptome,oui,non,non,negatif,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,oui,negatif,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
recherche_information,recherche_information,recherche_information,diagnostique,diagnostique,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,traitement,non,non,oui,,,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,traitement,oui,non,oui,negatif,,positif
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,traitement,oui,non,oui,negatif,,positif
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,traitement,oui,oui,non,negatif,negatif,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
recherche_information,recherche_information,recherche_information,diagnostique,symptome,symptome,non,non,non,,,
recherche_information,recherche_information,recherche_information,symptome,traitement,traitement,non,non,non,,,
recherche_information,partage_experience,recherche_information,diagnostique,diagnostique,traitement,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,oui,positif,positif,positif
partage_experience,partage_experience,partage_experience,symptome,diagnostique,symptome,oui,non,non,negatif,,
fonction_phatique,fonction_phatique,partage_experience,,,symptome,oui,oui,oui,negatif,positif,positif
partage_experience,partage_experience,partage_experience,symptome,traitement,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,diagnostique,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,non,non,non,,,
recherche_information,recherche_information,recherche_information,traitement,traitement,traitement,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,oui,positif,positif,positif
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,non,positif,positif,
recherche_information,recherche_information,recherche_information,diagnostique,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,diagnostique,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,diagnostique,diagnostique,non,non,non,,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
fonction_phatique,fonction_phatique,partage_experience,,,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,oui,negatif,,negatif
fonction_phatique,fonction_phatique,partage_experience,,,symptome,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,diagnostique,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,traitement,symptome,oui,oui,non,negatif,negatif,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,oui,negatif,,negatif
fonction_phatique,fonction_phatique,fonction_phatique,,,,oui,oui,non,negatif,negatif,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,oui,oui,oui,negatif,negatif,negatif
recherche_information,recherche_information,recherche_information,diagnostique,diagnostique,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,non,oui,oui,,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,diagnostique,diagnostique,traitement,oui,non,non,negatif,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,oui,oui,oui,negatif,negatif,negatif
partage_experience,partage_experience,partage_experience,symptome,traitement,traitement,oui,oui,oui,negatif,negatif,negatif
recherche_information,fonction_phatique,fonction_phatique,diagnostique,,,oui,oui,oui,negatif,negatif,negatif
recherche_information,recherche_information,recherche_information,traitement,traitement,traitement,non,non,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,oui,non,non,positif,,
fonction_phatique,fonction_phatique,fonction_phatique,,,,non,,non,,,
partage_experience,partage_experience,partage_experience,traitement,traitement,traitement,oui,,non,positif,,
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,,oui,positif,,positif
partage_experience,partage_experience,partage_experience,symptome,symptome,symptome,oui,,non,negatif,,
